id,platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,details,image_url,crawled_at,last_updated
1799,Amazon,B0C6FNCJJN,Gretsch G2420 Streamliner Hollowbody Electric Guitar with Chromatic II Tailpiece - Green,0.00,0.00,4.90,45284,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/41e2F0C37xL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1800,Amazon,B093FH15XT,Ibanez Standard S561 Electric Guitar - Sea Foam Green Matte,0.00,0.00,4.40,29325,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61ulnpSe9PL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1801,Amazon,B084RD8338,Ibanez Iron Label RGIB21 Electric Guitar - Black,0.00,0.00,3.30,48490,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51BrTN1FPYL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1802,Amazon,B01LYNWT7D,"Play It Loud: An Epic History of the Style, Sound, and Revolution of the Electric Guitar",0.00,0.00,4.70,23927,Other formats:,Electronics,{},https://m.media-amazon.com/images/I/71LGFcF3ADL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1803,Amazon,B0C6FKBM7B,Gretsch G2420T Streamliner Hollowbody Electric Guitar with Bigsby - Brandywine,0.00,0.00,3.20,6001,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61j9TamLVjL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1804,Amazon,B0CYQW3PJW,Fender x Loog Telecaster kids electric guitar 3 strings beginner set (Black),291.00,325.00,3.40,23084,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61tN9Y-1A7L._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1805,Amazon,B09C3512MB,"Dean MDX Electric Guitar, Quilt Maple, Trans Blue Burst, MDX QM TBB",0.00,0.00,3.10,38033,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61jdGook7KL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1806,Amazon,B0D3QT3JHP,"Gretsch G5220 Electromatic Jet BT Single-Cut 6-String Right-Handed Electric Guitar with Chambered Mahogany Body, V-Stoptail, and Laurel Fingerboard (S",0.00,0.00,4.90,42139,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61b9ppr6njL._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1807,Amazon,B0DKK431NG,Gretsch Limited-edition Paisley Penguin Electric Guitar - Gold Paisley,0.00,0.00,4.20,14589,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71LpSrGAU4L._AC_UL320_.jpg,2026-02-02 19:49:41,2026-02-02 19:51:18
1808,Amazon,B0DFMPSY5H,"Pearl Jam Full Band Complete x6 Signed Autograph Full Size Electric Guitar with PSA/DNA Authentication PSA COA - Signed by Jeff Ament, Matt Cameron, B",31807.00,40292.85,4.80,47353,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61vqVpcf85L._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1809,Amazon,B0BQN84TNC,Jackson X Series Soloist SL3X DX Electric Guitar - Lambo Orange,0.00,0.00,3.40,42345,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51Ney1PQgOL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1810,Amazon,B0D3QTXWCB,Gretsch G5232T Electromatic Double Jet FT 6-String Right-Handed Electric Guitar with Chambered Mahogany Body and Laurel Fingerboard (Caicos Green),0.00,0.00,4.10,29272,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61jmaSiue1L._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1811,Amazon,B005RA3D5C,"Angel Lopez EC3000CBK Electric Solid Body Classical Guitar with Cutaway,Black",0.00,0.00,4.30,5264,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/511PZ1rSB8L._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1812,Amazon,B08LPX4TL6,Loog Mini Electric kids Guitar for Beginners built-in Amp Ages 3+ Learning App and Lessons Included Red,240.00,293.97,3.50,4019,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71iVxj3pyUL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1813,Amazon,B07CXGQKVQ,"Fender Player Telecaster SS Electric Guitar, 3-Color Sunburst, Maple Fingerboard, Left-Handed",0.00,0.00,3.20,33232,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61QFAjM334L._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1814,Amazon,B0D3QTZ4RN,Gretsch G2655 Streamliner Center Block Jr. Double-Cut Electric Guitar - Steel Olive,0.00,0.00,4.60,19124,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61rQBBaCAtL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1815,Amazon,B08FR5XVHF,"Stagg 6 String Solid-Body Electric Guitar, Left, Brilliant Black, Full (SES-30 LH BK)",0.00,0.00,4.80,22010,Shop products from small business brands sold in A,Electronics,{},https://m.media-amazon.com/images/I/51RtJohcjrL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1816,Amazon,B0D3QTKM17,Gretsch G2420T Streamliner Hollowbody Electric Guitar with Bigsby - Fairlane Blue,0.00,0.00,4.60,31300,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61C2w4YuefL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1817,Amazon,B0038RSNWO,Gretsch G5700 Electromatic Lap Steel with White Plastic Fretboard - Tobacco,483.00,573.76,4.80,9670,Amazon,Electronics,{},https://m.media-amazon.com/images/I/618A+7RASVL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1818,Amazon,B0C6FKGTBQ,Gretsch G2655T Streamliner Center Block Jr. Double-Cut Electric Guitar - Brandywine,0.00,0.00,4.80,35784,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71hrHDVx01L._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1819,Amazon,B0G7LWX2VH,"Fender Loog Stratocaster 3-String Electric Guitar for Kids, Beginner Guitar, Includes Chord Flash Cards, Learning App, Educational Booklet, Picks, and",292.00,326.16,4.80,12256,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61lr1A72FvL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1820,Amazon,B0CN1LTZ9P,Gretsch Jim Dandy Deltoluxe Dreadnought Acoustic-electric Guitar - Black,0.00,0.00,3.40,44577,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51KSq46clML._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1821,Amazon,B0FPGFMBQB,"Washburn G12FCE Comfort Series Grand Auditorium Cutaway Acoustic Electric Guitar, Sunburst",0.00,0.00,4.40,31320,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71aK2GlDEVL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1822,Amazon,B07N2YJ98L,"Fender American Acoustasonic Telecaster Acoustic Electric Guitar, with 2-Year Warranty, Black, Ebony Fingerboard, with Gig Bag",0.00,0.00,4.10,17192,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/41LanGtKRHL._AC_UL320_.jpg,2026-02-02 19:49:45,2026-02-02 19:51:18
1823,Amazon,B0DS3WYKDF,Ibanez AE160 Acoustic-electric Guitar - Vintage Mahogany Sunburst,0.00,0.00,3.90,48381,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71BQWxepmjL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1824,Amazon,B0849YR8KN,Ibanez AEG50N Acoustic-Electric Guitar - Black High Gloss,0.00,0.00,4.20,46046,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51kvcfti8rL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1825,Amazon,B074VZ12MJ,Washburn Comfort G25SCE Grand Auditorium Cutaway Acoustic Electric Guitar (WCG25SCE-O),0.00,0.00,3.60,4371,Shop products from small business brands sold in A,Electronics,{},https://m.media-amazon.com/images/I/41N94vHzGzL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1826,Amazon,B0D95RVB7D,"Fesley 39"" Electric Guitar Camouflage+ 10 W Mini Guitar Amp",0.00,0.00,3.80,38971,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71nuOeL6S8L._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1827,Amazon,B091DB3VRM,"Ibanez AEG220 Okoume Acoustic-Electric Guitar, Natural Low Gloss",0.00,0.00,4.90,5046,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51NiSuE1N8L._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1828,Amazon,B078WYGGHS,"Yamaha APX600 NA Thin Body Acoustic-Electric Guitar, Natural",0.00,0.00,3.90,9831,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71fwvQ4xKCL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1829,Amazon,B08WYCMWNJ,Ibanez Altstar ALT20 Acoustic-Electric Guitar - Weathered Black,0.00,0.00,4.60,47915,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51-AxWVJDsL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1830,Amazon,B083Z64ZS5,Ibanez AEG50 Acoustic-Electric Guitar - Dark Honey Burst High Gloss,0.00,0.00,3.50,14957,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/613FdiNeTuL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1831,Amazon,B09PHVSHG6,Ibanez AAD50CE Advanced Acoustic-electric Guitar - Natural,0.00,0.00,4.80,29479,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61DvwozTiKL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1832,Amazon,B07FYWPVC4,"Fender CD-140SCE 12-String Dreadnought Cutaway Acoustic Electric Guitar with 2-Year Warranty, Fishman Pickup and Preamp System, Natural, with Case",0.00,0.00,3.60,31124,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/617UThVXmdL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1833,Amazon,B0DW99TJVK,"Donner DMT-66 39 Inch Full Size Electric Guitar for Beginner with Bag, Purplish Black and Donner Mini Guitar Amp Small Electric Guitar Amplifier 5W Po",0.00,0.00,3.80,49137,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51kfDFxganL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1834,Amazon,B09GLCCJTN,Washburn EA55G-A Festival Series Cutaway Mini Jumbo Acoustic/Electric Guitar. Koa Burst,0.00,0.00,3.30,23235,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71OJwrDWfuL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1835,Amazon,B0D6GD7T56,Donner 39 Inch Left-Handed Electric Guitar-Giant Metal Distortion Pedal,0.00,0.00,3.20,4960,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71jCU4f2pYL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1836,Amazon,B01BPK7PGU,"Yamaha APXT2EW 3/4-Size Acoustic-Electric Guitar with Gig Bag, Figured Natural",0.00,0.00,4.50,21917,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71Q7bittznL._AC_UL320_.jpg,2026-02-02 19:49:47,2026-02-02 19:51:18
1837,Amazon,B004PJICP2,"Dean EQA Exotica Quilt Ash Acoustic-Electric Guitar, Gloss Natural",0.00,0.00,4.70,5977,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71wx6K615lL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1838,Amazon,B01DW6A6CK,"Yamaha FGX820C Solid Top Cutaway Acoustic-Electric Guitar, Natural",0.00,0.00,4.40,43229,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61X2PrME9kL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1839,Amazon,B01BI339QO,"Gretsch G6122T-62GE Vintage Select Country Gentleman - Walnut Stain, Bigsby",0.00,0.00,3.80,47287,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61SBynAL4pL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1840,Amazon,B0CVRVMGPV,"Positive Grid Spark Link Wireless Guitar System for Electric, Acoustic, Bass & More",151.00,189.23,4.60,37241,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61nF5Y8tilL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1841,Amazon,B00DV9HENS,"Orange Crush 12 12W 6"" Guitar Amplifier and Speaker Combo, Orange",151.00,194.87,4.30,34763,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/91mwLFZ0HwL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1842,Amazon,B08PPR137P,Ibanez PCBE14MH Acoustic-electric Bass - Weathered Black,0.00,0.00,4.80,16766,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/718KE14gzTL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1843,Amazon,B0CBCZMHPP,"Newporter Player, Walnut Fingerboard, White Pickguard, Surf Green",0.00,0.00,4.30,46106,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61JPfe7m78L._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1844,Amazon,B01CXCH3S4,Electric Guitar: Gear - A Complete Beginner's Guide To Understanding Guitar Effects And The Gear Used For Electric Guitar Playing & How To Master Your,3.00,3.87,4.70,22935,Print List Price:,Electronics,{},https://m.media-amazon.com/images/I/910IN38BqcL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1845,Amazon,B088FXFBNZ,"Fender Redondo Player Acoustic Guitar, with 2-Year Warranty, Natural, Walnut Fingerboard",0.00,0.00,4.80,19367,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/619ZbqF8dsL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1846,Amazon,B0CBD3CKJP,"Redondo Player, Walnut Fingerboard, White Pickguard, Candy Apple Red",0.00,0.00,4.20,46483,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61H8boDJXYL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1847,Amazon,B00B28HDH2,"Fender Acoustasonic Guitar Amp for Acoustic Guitar, 15 Watts, with 2-Year Warranty 6 Inch Speaker, Dual Front-Panel inputs, 11.5Hx11.19Wx7.13D Inches,",201.00,248.35,4.20,8228,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81a5eeU795L._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1848,Amazon,B074MKYKP6,Fender Frontman 10G Guitar Combo Amplifier - Black Bundle with Cable and Austin Bazaar Exclusive 12-Pack Picks,152.00,173.42,3.80,17456,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81ofIMyhoNL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1849,Amazon,B00SG3Q6T2,"Orange Crush 20 20W 8"" 2-Channel Guitar Amplifier and Speaker Combo, Orange",227.00,293.95,4.40,31862,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/91Bmx1Gu6cL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1850,Amazon,B0FS7CBLBD,"Positive Grid Spark NEO Core Wired Smart Guitar Headphone Amp with Custom Audio Drivers, Noise-Isolation, Bluetooth Streaming & Smart App with AI Feat",202.00,256.70,3.70,21568,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71zTLxiCuvL._AC_UL320_.jpg,2026-02-02 19:49:50,2026-02-02 19:51:18
1856,Amazon,B08DR4Q584,"Electric Acoustic Guitar 3/4 Size - 36 Inch Acoustic Electric Guitar Cutaway Acustica Guitarra Bundle for Beginners and Students, Spruce Top, Guitarra",190.00,233.36,4.30,24655,List:,Electronics,{},https://m.media-amazon.com/images/I/71eCqDKkpEL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1857,Amazon,B0D2LNH3VF,"Fender Player II Stratocaster, Rosewood Fingerboard, Coral Red",0.00,0.00,4.00,24980,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61z4N2CFAeL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1858,Amazon,B076GLYS7N,Guitar TAB Beethoven Violin Concerto On Electric Guitar: Violic Guitar Play the Famouse Violin Concerto On Electric Guitar (Japanese Edition),37.00,42.87,4.90,24128,Japanese Edition,Electronics,{},https://m.media-amazon.com/images/I/61pkyRM6J3L._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1859,Amazon,B0065KP702,"Boss DS-1 Distortion Bundle with Gearlux Power Supply, Instrument Cable, Patch Cable, Picks, and Austin Bazaar Polishing Cloth",114.00,129.54,4.10,21402,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71uUCYAWhOL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1860,Amazon,B08FQQBNCZ,"Stagg 6 String Solid-Body Electric Guitar, Right, Black, 3/4 (SES-30 BK",0.00,0.00,4.60,31983,Shop products from small business brands sold in A,Electronics,{},https://m.media-amazon.com/images/I/51Guyb-N2RL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1861,Amazon,B09ZXDCNLJ,"BOB WEIR & ROBERT HUNTER SIGNED AUTOGRAPH TELECASTER ELECTRIC GUITAR W/ PSA DNA AUTHENTICATION - DEAD FOUNDING MEMBERS W/ JERRY GARCIA, BILL KREUTZMAN",19084.00,24470.35,3.20,20935,Amazon,Electronics,{},https://m.media-amazon.com/images/I/519sWlDKokL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1862,Amazon,B01MQWEF3B,"EMG Super 77 Retro Active Electric Guitar Humbucker Pickup Set, Zebra",265.00,313.08,3.20,29067,More Buying Choices,Electronics,{},https://m.media-amazon.com/images/I/714+dnd8vpL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1863,Amazon,1957835060,The Best Guitar Book for Beginners: Electric Guitar 1: How to Play Your Favorite Songs and Guitar Solos Right Now,46.00,56.83,4.00,2005,List:,Electronics,{},https://m.media-amazon.com/images/I/61+iDclExnL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1864,Amazon,B003AYKJK4,Fender Gretsch Synchro-Sonic Chrome Adjustable Bridge with Base Electric Guitar Bridge,0.00,0.00,3.10,24481,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61Zqy3C-I5L._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1865,Amazon,B0DQ89SSXF,"Leo Jaymz 15W Portable Electric Guitar Amp with BT, Rechargeable Battery, Built-in Effects Reverb, Overdrive, EQ, Woodgrain Finish, and 6.35mm Headpho",115.00,129.50,3.80,24983,Amazon,Electronics,{},https://m.media-amazon.com/images/I/91p4DSM2FVL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1866,Amazon,B00I5R1URW,Gretsch G5022CWFE Rancher Falcon Jumbo Cutaway Acoustic-Electric Guitar - White,0.00,0.00,4.30,23696,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71xPtigAbSL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1867,Amazon,B074KGZ9Z7,"Fender FCT-2 Professional Multi-Instrument Clip-On Tuner for Guitar, Bass, Ukulele, and Violin",30.00,36.60,3.80,8948,7K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61NgfOpbBCL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1868,Amazon,B0D93WH36P,"Donner Electric Guitar Amp 20W, DEA-20 Guitar Amplifier with Reverb Effects, Practice Amp with Convenient Clean&Overdrive Switch for Portable",101.00,127.53,3.20,33423,List Price:,Electronics,{},https://m.media-amazon.com/images/I/91dgdJMY3hL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1869,Amazon,B0012E0U7Q,"Gator Cases Deluxe Wood Case for Standard Electric Guitars, Fits Fender Stratocaster/Telecaster, Tweed (GW-ELECTRIC-TW)",0.00,0.00,4.30,12998,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71K6UDaeSfL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1870,Amazon,B0CLVSK84T,Ibanez Talman Bass Standard 5-string - Cosmic Blue Starburst,0.00,0.00,3.90,5221,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71lkzMEageL._AC_UL320_.jpg,2026-02-02 19:50:01,2026-02-02 19:51:18
1871,Amazon,B0DDXWRK7R,"MOOER Ocean Machine II Premium Dual Delay, Reverb and Looper Pedal Professional Ambient Pedal for Multiple Instruments, Guitar, Bass, Keyboards",380.00,451.90,3.00,29566,Amazon,Electronics,{},https://m.media-amazon.com/images/I/710SDrnghjL._AC_UL320_.jpg,2026-02-02 19:50:03,2026-02-02 19:51:18
1872,Amazon,B0F942N9R7,"Natasha Carbon Fiber Acoustic Guitar, Cosmic Black",254.00,316.62,4.10,11344,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61DyWgg9KsL._AC_UL320_.jpg,2026-02-02 19:50:06,2026-02-02 19:51:18
1873,Amazon,UNKNOWN_3222,Need help?,0.00,0.00,5.00,7770,Amazon,Electronics,{},,2026-02-02 19:50:09,2026-02-02 19:51:17
1874,Amazon,B09JXXMDYB,HyVibe Installation Kit for Acoustic Guitar (Requires Professional Installation) (HyV/H1),0.00,0.00,4.20,34004,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61ebfOa4PVL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1875,Amazon,B0BHQS8D1R,GTRS W800 Professional Electric Guitar Kit with Intelligent Process System Guitar Simulations Effects Drum Looper Metronome Support App Control for Re,1016.00,1214.79,4.60,19399,Amazon,Electronics,{},https://m.media-amazon.com/images/I/51LIdCmlA-L._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1876,Amazon,B0FV37T665,"AKLOT Strayloom 12-String Electric Guitar: Humbucker Pickups, Okoume Neck, Jatoba Fingerboard, Fully Adjustable Hybrid Bridge, Electric Guitar Kit wit",381.00,429.15,3.20,9305,New on Amazon in past month,Electronics,{},https://m.media-amazon.com/images/I/71jFzieFSbL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1877,Amazon,B0CYKXSBQ3,"AeroBand Guitar Smart Guitar With Silicone Strings, Travel Silent Guitar With Detachable Fretboard, Headphone Jack, Built-in Speaker and Drum system,",520.00,649.24,4.90,28433,Amazon,Electronics,{},https://m.media-amazon.com/images/I/613h1DwCg+L._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1878,Amazon,B0F7L84DX9,"Leo Jaymz Electric Guitar, 6-String, Maple Neck, Headless Design, Right-Handed (Transparent Green​ - Flame)",216.00,260.01,3.20,7821,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61wCxQZSHcL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1879,Amazon,B0FTNNHZKS,"Kids Music Electric Guitar Multi-Functional with Light, DJ Turntable for an Immersive Playing Experience. Toy Guitar for Toddler Ages 3-5 4-6 5-7,a Ki",0.00,0.00,3.30,4799,Amazon,Electronics,{},https://m.media-amazon.com/images/I/710HsAnKyxL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1880,Amazon,B0DLGBGPT4,"AeroBand Guitar Smart Guitar With Silicone Strings, Travel Silent Guitar With Detachable Fretboard, Headphone Jack, Built-in Speaker and Drum system,",571.00,667.85,4.40,46336,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61mNlALpbFL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1881,Amazon,B01AW87Y7Q,Axe Heaven KH-291 Kirk Hammet Mummy Mini Guitar,50.00,59.10,4.60,2555,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71TGJuUsOtL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1882,Amazon,B0FVVNRQGJ,"Lap Steel Guitar, Slide Steel Guitar Electric, 6 Strings Slotted Head Stock Guitars with Gig Bag & Slide Bar (Sunburst Color)",241.00,277.17,4.60,28033,List Price:,Electronics,{},https://m.media-amazon.com/images/I/71vKdcyuHaL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1883,Amazon,B0FPFN6W69,electric guitars green color 36'' short scale 3/4 size mini guitars all people suitable for practice play travel music show and party solid phoenix bo,114.00,131.17,3.50,37358,Amazon,Electronics,{},https://m.media-amazon.com/images/I/510R2h3n0vL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1884,Amazon,B0DT4WLLSY,EG-1 Mod-X Electric Hybrid Travel Guitar w/Deluxe Gig Bag,636.00,720.61,3.40,48256,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71rrpv+H-TL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1885,Amazon,B0G6L4CZGY,Jamstik Core MIDI Guitar (Midnight Black),889.00,1085.57,4.70,13417,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61pu3ploeCL._AC_UL320_.jpg,2026-02-02 19:50:11,2026-02-02 19:51:18
1896,jd,UNKNOWN_6713,华为耳机型号5,0.00,0.00,0.00,0,,General,{},,2026-02-02 19:51:18,2026-02-02 19:51:17
2248,amazon,UNKNOWN_1434,Need help?,0.00,0.00,5.00,7770,Amazon,Electronics,{},,2026-02-02 19:50:09,2026-02-02 19:51:18
